comment_id,comment_agent
2904,"Denglu"
2905,"Denglu"
2906,"Denglu"
2907,"Denglu"
2908,"Denglu"
2909,"Denglu"
2910,"Denglu"
2911,"Denglu"
2912,"Denglu"
2913,"Denglu"
2914,"Denglu"
2915,"Denglu"
2916,"Denglu"
2917,"Denglu"
2918,"Denglu"
2919,"Denglu"
2920,"Denglu"
2921,"Denglu"
2922,"Denglu"
2923,"Denglu"
2924,"Denglu"
2925,"Denglu"
2926,"Denglu"
2927,"Denglu"
2928,"Denglu"
2929,"Denglu"
2930,"Denglu"
2931,"Denglu"
2932,"Denglu"
2933,"Denglu"
2934,"Denglu"
2935,"Denglu"
2936,"Denglu"
2937,"Denglu"
2938,"Denglu"
2939,"Denglu"
2940,"Denglu"
2941,"Denglu"
2942,"Denglu"
2943,"Denglu"
2944,"Denglu"
2945,"Denglu"
2946,"Denglu"
2947,"Denglu"
2948,"Denglu"
2949,"Denglu"
2950,"Denglu"
2951,"Denglu"
2952,"Denglu"
2953,"Denglu"
2954,"Denglu"
2955,"Denglu"
2956,"Denglu"
2957,"Denglu"
2958,"Denglu"
2959,"Denglu"
2960,"Denglu"
2961,"Denglu"
2962,"Denglu"
2963,"Denglu"
2964,"Denglu"
2965,"Denglu"
2966,"Denglu"
2967,"Denglu"
2968,"Denglu"
2969,"Denglu"
2970,"Denglu"
2971,"Denglu"
2972,"Denglu"
2973,"Denglu"
2974,"Denglu"
2975,"Denglu"
2976,"Denglu"
2977,"Denglu"
2978,"Denglu"
2979,"Denglu"
2980,"Denglu"
2981,"Denglu"
2982,"Denglu"
2983,"Denglu"
2984,"Denglu"
2985,"Denglu"
2986,"Denglu"
2987,"Denglu"
2988,"Denglu"
2989,"Denglu"
2990,"Denglu"
2991,"Denglu"
2992,"Denglu"
2993,"Denglu"
2994,"Denglu"
2995,"Denglu"
2996,"Denglu"
2997,"Denglu"
2998,"Denglu"
2999,"Denglu"
3000,"Denglu"
3001,"Denglu"
3002,"Denglu"
3003,"Denglu"
3004,"Denglu"
3005,"Denglu"
3006,"Denglu"
3007,"Denglu"
3008,"Denglu"
3009,"Denglu"
3010,"Denglu"
3011,"Denglu"
3012,"Denglu"
3013,"Denglu"
3014,"Denglu"
3015,"Denglu"
3016,"Denglu"
3017,"Denglu"
3018,"Denglu"
3019,"Denglu"
3020,"Denglu"
3021,"Denglu"
3022,"Denglu"
3023,"Denglu"
3024,"Denglu"
3025,"Denglu"
3026,"Denglu"
3027,"Denglu"
3028,"Denglu"
3029,"Denglu"
3030,"Denglu"
3031,"Denglu"
3032,"Denglu"
3033,"Denglu"
3034,"Denglu"
3035,"Denglu"
3036,"Denglu"
3037,"Denglu"
3038,"Denglu"
3039,"Denglu"
3040,"Denglu"
3041,"Denglu"
3042,"Denglu"
3043,"Denglu"
3044,"Denglu"
3045,"Denglu"
3046,"Denglu"
3047,"Denglu"
3048,"Denglu"
3049,"Denglu"
3050,"Denglu"
3051,"Denglu"
3052,"Denglu"
3053,"Denglu"
3054,"Denglu"
3055,"Denglu"
3056,"Denglu"
3057,"Denglu"
3058,"Denglu"
3059,"Denglu"
3060,"Denglu"
3061,"Denglu"
3062,"Denglu"
3063,"Denglu"
3064,"Denglu"
3065,"Denglu"
3066,"Denglu"
3067,"Denglu"
3068,"Denglu"
3069,"Denglu"
3070,"Denglu"
3071,"Denglu"
3072,"Denglu"
3073,"Denglu"
3074,"Denglu"
3075,"Denglu"
3076,"Denglu"
3077,"Denglu"
3078,"Denglu"
3079,"Denglu"
3080,"Denglu"
3081,"Denglu"
3082,"Denglu"
3083,"Denglu"
3084,"Denglu"
3085,"Denglu"
3086,"Denglu"
3087,"Denglu"
3088,"Denglu"
3089,"Denglu"
3090,"Denglu"
3091,"Denglu"
3092,"Denglu"
3093,"Denglu"
3094,"Denglu"
3095,"Denglu"
3096,"Denglu"
3097,"Denglu"
3098,"Denglu"
3099,"Denglu"
3100,"Denglu"
3101,"Denglu"
3102,"Denglu"
3103,"Denglu"
3104,"Denglu"
3105,"Denglu"
3106,"Denglu"
3107,"Denglu"
3108,"Denglu"
3109,"Denglu"
3110,"Denglu"
3111,"Denglu"
3112,"Denglu"
3113,"Denglu"
3114,"Denglu"
3115,"Denglu"
3116,"Denglu"
3117,"Denglu"
3118,"Denglu"
3119,"Denglu"
3120,"Denglu"
3121,"Denglu"
3122,"Denglu"
3123,"Denglu"
3124,"Denglu"
3125,"Denglu"
3126,"Denglu"
3127,"Denglu"
3128,"Denglu"
3129,"Denglu"
3130,"Denglu"
3131,"Denglu"
3132,"Denglu"
3133,"Denglu"
3134,"Denglu"
3135,"Denglu"
3136,"Denglu"
3137,"Denglu"
3138,"Denglu"
3139,"Denglu"
3140,"Denglu"
3141,"Denglu"
3142,"Denglu"
3143,"Denglu"
3144,"Denglu"
3145,"Denglu"
3146,"Denglu"
3147,"Denglu"
3148,"Denglu"
3149,"Denglu"
3150,"Denglu"
3151,"Denglu"
3152,"Denglu"
3153,"Denglu"
3154,"Denglu"
3155,"Denglu"
3156,"Denglu"
3157,"Denglu"
3158,"Denglu"
3159,"Denglu"
3160,"Denglu"
3161,"Denglu"
3162,"Denglu"
3163,"Denglu"
3164,"Denglu"
3165,"Denglu"
3166,"Denglu"
3167,"Denglu"
3168,"Denglu"
3169,"Denglu"
3170,"Denglu"
3171,"Denglu"
3172,"Denglu"
3173,"Denglu"
3174,"Denglu"
3175,"Denglu"
3176,"Denglu"
3177,"Denglu"
3178,"Denglu"
3179,"Denglu"
3180,"Denglu"
3181,"Denglu"
3182,"Denglu"
3183,"Denglu"
3184,"Denglu"
3185,"Denglu"
3186,"Denglu"
3187,"Denglu"
3188,"Denglu"
3189,"Denglu"
3190,"Denglu"
3191,"Denglu"
3192,"Denglu"
3193,"Denglu"
3194,"Denglu"
3195,"Denglu"
3196,"Denglu"
3197,"Denglu"
3198,"Denglu"
3199,"Denglu"
3200,"Denglu"
3201,"Denglu"
3202,"Denglu"
3203,"Denglu"
3204,"Denglu"
3205,"Denglu"
3206,"Denglu"
3207,"Denglu"
3208,"Denglu"
3209,"Denglu"
3210,"Denglu"
3211,"Denglu"
3212,"Denglu"
3213,"Denglu"
3214,"Denglu"
3215,"Denglu"
3216,"Denglu"
3217,"Denglu"
3218,"Denglu"
3219,"Denglu"
3220,"Denglu"
3221,"Denglu"
3222,"Denglu"
3223,"Denglu"
3224,"Denglu"
3225,"Denglu"
3226,"Denglu"
3227,"Denglu"
3228,"Denglu"
3229,"Denglu"
3230,"Denglu"
3231,"Denglu"
3232,"Denglu"
3233,"Denglu"
3234,"Denglu"
3235,"Denglu"
3236,"Denglu"
3237,"Denglu"
3238,"Denglu"
3239,"Denglu"
3240,"Denglu"
3241,"Denglu"
3242,"Denglu"
3243,"Denglu"
3244,"Denglu"
3245,"Denglu"
3246,"Denglu"
3247,"Denglu"
3248,"Denglu"
3249,"Denglu"
3250,"Denglu"
3251,"Denglu"
3252,"Denglu"
3253,"Denglu"
3254,"Denglu"
3255,"Denglu"
3256,"Denglu"
3257,"Denglu"
3258,"Denglu"
3259,"Denglu"
3260,"Denglu"
3261,"Denglu"
3262,"Denglu"
3263,"Denglu"
3264,"Denglu"
3265,"Denglu"
3266,"Denglu"
3267,"Denglu"
3268,"Denglu"
3269,"Denglu"
3270,"Denglu"
3271,"Denglu"
3272,"Denglu"
3273,"Denglu"
3274,"Denglu"
3275,"Denglu"
3276,"Denglu"
3277,"Denglu"
3278,"Denglu"
3279,"Denglu"
3280,"Denglu"
3281,"Denglu"
3282,"Denglu"
3283,"Denglu"
3284,"Denglu"
3285,"Denglu"
3286,"Denglu"
3287,"Denglu"
3288,"Denglu"
3289,"Denglu"
3290,"Denglu"
3291,"Denglu"
3292,"Denglu"
3293,"Denglu"
3294,"Denglu"
3295,"Denglu"
3296,"Denglu"
3297,"Denglu"
3298,"Denglu"
3299,"Denglu"
3300,"Denglu"
3301,"Denglu"
3302,"Denglu"
3303,"Denglu"
3304,"Denglu"
3305,"Denglu"
3306,"Denglu"
3307,"Denglu"
3308,"Denglu"
3309,"Denglu"
3310,"Denglu"
3311,"Denglu"
3312,"Denglu"
3313,"Denglu"
3314,"Denglu"
3315,"Denglu"
3316,"Denglu"
3317,"Denglu"
3318,"Denglu"
3319,"Denglu"
3320,"Denglu"
3321,"Denglu"
3322,"Denglu"
3323,"Denglu"
3324,"Denglu"
3325,"Denglu"
3326,"Denglu"
3327,"Denglu"
3328,"Denglu"
3329,"Denglu"
3330,"Denglu"
3331,"Denglu"
3332,"Denglu"
3333,"Denglu"
3334,"Denglu"
3335,"Denglu"
3336,"Denglu"
3337,"Denglu"
3338,"Denglu"
3339,"Denglu"
3340,"Denglu"
3341,"Denglu"
3342,"Denglu"
3343,"Denglu"
3344,"Denglu"
3345,"Denglu"
3346,"Denglu"
3347,"Denglu"
3348,"Denglu"
3349,"Denglu"
3350,"Denglu"
3351,"Denglu"
3352,"Denglu"
3353,"Denglu"
3354,"Denglu"
3355,"Denglu"
3356,"Denglu"
3357,"Denglu"
3358,"Denglu"
3359,"Denglu"
3360,"Denglu"
3361,"Denglu"
3362,"Denglu"
3363,"Denglu"
3364,"Denglu"
3365,"Denglu"
3366,"Denglu"
3367,"Denglu"
3368,"Denglu"
3369,"Denglu"
3370,"Denglu"
3371,"Denglu"
3372,"Denglu"
3373,"Denglu"
3374,"Denglu"
3375,"Denglu"
3376,"Denglu"
3377,"Denglu"
3378,"Denglu"
3379,"Denglu"
3380,"Denglu"
3381,"Denglu"
3382,"Denglu"
3383,"Denglu"
3384,"Denglu"
3385,"Denglu"
3386,"Denglu"
3387,"Denglu"
3388,"Denglu"
3389,"Denglu"
3390,"Denglu"
3391,"Denglu"
3392,"Denglu"
3393,"Denglu"
3394,"Denglu"
3395,"Denglu"
3396,"Denglu"
3397,"Denglu"
3398,"Denglu"
3399,"Denglu"
3400,"Denglu"
3401,"Denglu"
3402,"Denglu"
3403,"Denglu"
3404,"Denglu"
3405,"Denglu"
3406,"Denglu"
3407,"Denglu"
3408,"Denglu"
3409,"Denglu"
3410,"Denglu"
3411,"Denglu"
3412,"Denglu"
3413,"Denglu"
3414,"Denglu"
3415,"Denglu"
3416,"Denglu"
3417,"Denglu"
3418,"Denglu"
3419,"Denglu"
3420,"Denglu"
3421,"Denglu"
3422,"Denglu"
3423,"Denglu"
3424,"Denglu"
3425,"Denglu"
3426,"Denglu"
3427,"Denglu"
3428,"Denglu"
3429,"Denglu"
3430,"Denglu"
3431,"Denglu"
3432,"Denglu"
3433,"Denglu"
3434,"Denglu"
3435,"Denglu"
3436,"Denglu"
3437,"Denglu"
3438,"Denglu"
3439,"Denglu"
3440,"Denglu"
3441,"Denglu"
3442,"Denglu"
3443,"Denglu"
3444,"Denglu"
3445,"Denglu"
3446,"Denglu"
3447,"Denglu"
3448,"Denglu"
3449,"Denglu"
3450,"Denglu"
3451,"Denglu"
3452,"Denglu"
3453,"Denglu"
3454,"Denglu"
3455,"Denglu"
3456,"Denglu"
3457,"Denglu"
3458,"Denglu"
3459,"Denglu"
3460,"Denglu"
3461,"Denglu"
3462,"Denglu"
3463,"Denglu"
3464,"Denglu"
3465,"Denglu"
3466,"Denglu"
3467,"Denglu"
3468,"Denglu"
3469,"Denglu"
3470,"Denglu"
3471,"Denglu"
3472,"Denglu"
3473,"Denglu"
3474,"Denglu"
3475,"Denglu"
3476,"Denglu"
3477,"Denglu"
3478,"Denglu"
3479,"Denglu"
3480,"Denglu"
3481,"Denglu"
3482,"Denglu"
3483,"Denglu"
3484,"Denglu"
3485,"Denglu"
3486,"Denglu"
3487,"Denglu"
3488,"Denglu"
3489,"Denglu"
3490,"Denglu"
3491,"Denglu"
3492,"Denglu"
3493,"Denglu"
3494,"Denglu"
3495,"Denglu"
3496,"Denglu"
3497,"Denglu"
3498,"Denglu"
3499,"Denglu"
3500,"Denglu"
3501,"Denglu"
3502,"Denglu"
3503,"Denglu"
3504,"Denglu"
3505,"Denglu"
3506,"Denglu"
3507,"Denglu"
3508,"Denglu"
3509,"Denglu"
3510,"Denglu"
3511,"Denglu"
3512,"Denglu"
3513,"Denglu"
3514,"Denglu"
3515,"Denglu"
3516,"Denglu"
3517,"Denglu"
3518,"Denglu"
3519,"Denglu"
3520,"Denglu"
3521,"Denglu"
3522,"Denglu"
3523,"Denglu"
3524,"Denglu"
3525,"Denglu"
3526,"Denglu"
3527,"Denglu"
3529,"Denglu"
3530,"Denglu"
3531,"Denglu"
3532,"Denglu"
3533,"Denglu"
3534,"Denglu"
3535,"Denglu"
3536,"Denglu"
3537,"Denglu"
3538,"Denglu"
3539,"Denglu"
3540,"Denglu"
3541,"Denglu"
3542,"Denglu"
3543,"Denglu"
3544,"Denglu"
3545,"Denglu"
3546,"Denglu"
3547,"Denglu"
3548,"Denglu"
3549,"Denglu"
3550,"Denglu"
3551,"Denglu"
3552,"Denglu"
3553,"Denglu"
3554,"Denglu"
3555,"Denglu"
3556,"Denglu"
3557,"Denglu"
3558,"Denglu"
3559,"Denglu"
3560,"Denglu"
3561,"Denglu"
3562,"Denglu"
3563,"Denglu"
3564,"Denglu"
3565,"Denglu"
3566,"Denglu"
3567,"Denglu"
3568,"Denglu"
3569,"Denglu"
3570,"Denglu"
3571,"Denglu"
3572,"Denglu"
3573,"Denglu"
3574,"Denglu"
3575,"Denglu"
3576,"Denglu"
3577,"Denglu"
3578,"Denglu"
3579,"Denglu"
3580,"Denglu"
3581,"Denglu"
3582,"Denglu"
3583,"Denglu"
3584,"Denglu"
3585,"Denglu"
3586,"Denglu"
3587,"Denglu"
3588,"Denglu"
3589,"Denglu"
3590,"Denglu"
3591,"Denglu"
3592,"Denglu"
3593,"Denglu"
3594,"Denglu"
3595,"Denglu"
3596,"Denglu"
3597,"Denglu"
3598,"Denglu"
3599,"Denglu"
3600,"Denglu"
3601,"Denglu"
3602,"Denglu"
3603,"Denglu"
3604,"Denglu"
3605,"Denglu"
3606,"Denglu"
3607,"Denglu"
3608,"Denglu"
3609,"Denglu"
3610,"Denglu"
3611,"Denglu"
3612,"Denglu"
3613,"Denglu"
3614,"Denglu"
3615,"Denglu"
3616,"Denglu"
3617,"Denglu"
3618,"Denglu"
3619,"Denglu"
3620,"Denglu"
3621,"Denglu"
3622,"Denglu"
3623,"Denglu"
3624,"Denglu"
3625,"Denglu"
3626,"Denglu"
3627,"Denglu"
3628,"Denglu"
3629,"Denglu"
3630,"Denglu"
3631,"Denglu"
3632,"Denglu"
3633,"Denglu"
3634,"Denglu"
3635,"Denglu"
3636,"Denglu"
3637,"Denglu"
3638,"Denglu"
3639,"Denglu"
3640,"Denglu"
3641,"Denglu"
3642,"Denglu"
3643,"Denglu"
3644,"Denglu"
3645,"Denglu"
3646,"Denglu"
3647,"Denglu"
3648,"Denglu"
3649,"Denglu"
3650,"Denglu"
3651,"Denglu"
3652,"Denglu"
3653,"Denglu"
3654,"Denglu"
3655,"Denglu"
3656,"Denglu"
3657,"Denglu"
3658,"Denglu"
3659,"Denglu"
3660,"Denglu"
3661,"Denglu"
3662,"Denglu"
3663,"Denglu"
3664,"Denglu"
3665,"Denglu"
3666,"Denglu"
3667,"Denglu"
3668,"Denglu"
3669,"Denglu"
3670,"Denglu"
3671,"Denglu"
3672,"Denglu"
3673,"Denglu"
3674,"Denglu"
3675,"Denglu"
3676,"Denglu"
3677,"Denglu"
3678,"Denglu"
3679,"Denglu"
3680,"Denglu"
3681,"Denglu"
3682,"Denglu"
3683,"Denglu"
3684,"Denglu"
3685,"Denglu"
3686,"Denglu"
3687,"Denglu"
3688,"Denglu"
3689,"Denglu"
3690,"Denglu"
3691,"Denglu"
3692,"Denglu"
3693,"Denglu"
3694,"Denglu"
3695,"Denglu"
3696,"Denglu"
3697,"Denglu"
3698,"Denglu"
3699,"Denglu"
3700,"Denglu"
3701,"Denglu"
3702,"Denglu"
3703,"Denglu"
3704,"Denglu"
3705,"Denglu"
3706,"Denglu"
3707,"Denglu"
3708,"Denglu"
3709,"Denglu"
3710,"Denglu"
3711,"Denglu"
3712,"Denglu"
3713,"Denglu"
3714,"Denglu"
3715,"Denglu"
3716,"Denglu"
3717,"Denglu"
3718,"Denglu"
3719,"Denglu"
3720,"Denglu"
3721,"Denglu"
3722,"Denglu"
3723,"Denglu"
3724,"Denglu"
3725,"Denglu"
3726,"Denglu"
3727,"Denglu"
3728,"Denglu"
3729,"Denglu"
3730,"Denglu"
3731,"Denglu"
3732,"Denglu"
3733,"Denglu"
3734,"Denglu"
3735,"Denglu"
3736,"Denglu"
3737,"Denglu"
3738,"Denglu"
3739,"Denglu"
3740,"Denglu"
3741,"Denglu"
3742,"Denglu"
3743,"Denglu"
3744,"Denglu"
3745,"Denglu"
3746,"Denglu"
3747,"Denglu"
3748,"Denglu"
3749,"Denglu"
3750,"Denglu"
3751,"Denglu"
3752,"Denglu"
3753,"Denglu"
3754,"Denglu"
3755,"Denglu"
3756,"Denglu"
3757,"Denglu"
3758,"Denglu"
3759,"Denglu"
3760,"Denglu"
3761,"Denglu"
3762,"Denglu"
3763,"Denglu"
3764,"Denglu"
3765,"Denglu"
3766,"Denglu"
3767,"Denglu"
3768,"Denglu"
3769,"Denglu"
3770,"Denglu"
3771,"Denglu"
3772,"Denglu"
3773,"Denglu"
3774,"Denglu"
3775,"Denglu"
3776,"Denglu"
3777,"Denglu"
3778,"Denglu"
3779,"Denglu"
3780,"Denglu"
3781,"Denglu"
3782,"Denglu"
3783,"Denglu"
3784,"Denglu"
3785,"Denglu"
3786,"Denglu"
3787,"Denglu"
3788,"Denglu"
3789,"Denglu"
3790,"Denglu"
3791,"Denglu"
3792,"Denglu"
3793,"Denglu"
3794,"Denglu"
3795,"Denglu"
3796,"Denglu"
3797,"Denglu"
3798,"Denglu"
3799,"Denglu"
3800,"Denglu"
3801,"Denglu"
3802,"Denglu"
3803,"Denglu"
3804,"Denglu"
3805,"Denglu"
3806,"Denglu"
3807,"Denglu"
3808,"Denglu"
3809,"Denglu"
3810,"Denglu"
3811,"Denglu"
3812,"Denglu"
3813,"Denglu"
3814,"Denglu"
3815,"Denglu"
3816,"Denglu"
3817,"Denglu"
3818,"Denglu"
3819,"Denglu"
3820,"Denglu"
3821,"Denglu"
3822,"Denglu"
3823,"Denglu"
3824,"Denglu"
3825,"Denglu"
3826,"Denglu"
3827,"Denglu"
3828,"Denglu"
3829,"Denglu"
3830,"Denglu"
3831,"Denglu"
3832,"Denglu"
3833,"Denglu"
3834,"Denglu"
3835,"Denglu"
3836,"Denglu"
3837,"Denglu"
3838,"Denglu"
3839,"Denglu"
3840,"Denglu"
3841,"Denglu"
3842,"Denglu"
3843,"Denglu"
3844,"Denglu"
3845,"Denglu"
3846,"Denglu"
3847,"Denglu"
3848,"Denglu"
3849,"Denglu"
3850,"Denglu"
3851,"Denglu"
3852,"Denglu"
3853,"Denglu"
3854,"Denglu"
3855,"Denglu"
3856,"Denglu"
3857,"Denglu"
3858,"Denglu"
3859,"Denglu"
3860,"Denglu"
3861,"Denglu"
3862,"Denglu"
3863,"Denglu"
3864,"Denglu"
3865,"Denglu"
3866,"Denglu"
3867,"Denglu"
3868,"Denglu"
3869,"Denglu"
3870,"Denglu"
3871,"Denglu"
3872,"Denglu"
3873,"Denglu"
3874,"Denglu"
3875,"Denglu"
3876,"Denglu"
3877,"Denglu"
3878,"Denglu"
3879,"Denglu"
3880,"Denglu"
3881,"Denglu"
3882,"Denglu"
3883,"Denglu"
3884,"Denglu"
3885,"Denglu"
3886,"Denglu"
3887,"Denglu"
3888,"Denglu"
3889,"Denglu"
3890,"Denglu"
3891,"Denglu"
3892,"Denglu"
3893,"Denglu"
3894,"Denglu"
3895,"Denglu"
3896,"Denglu"
3897,"Denglu"
3898,"Denglu"
3899,"Denglu"
3900,"Denglu"
3901,"Denglu"
3902,"Denglu"
3903,"Denglu"
3904,"Denglu"
3905,"Denglu"
3906,"Denglu"
3907,"Denglu"
3908,"Denglu"
3909,"Denglu"
3910,"Denglu"
3911,"Denglu"
3912,"Denglu"
3913,"Denglu"
3914,"Denglu"
3915,"Denglu"
3916,"Denglu"
3917,"Denglu"
3918,"Denglu"
3919,"Denglu"
3920,"Denglu"
3921,"Denglu"
3922,"Denglu"
3923,"Denglu"
3924,"Denglu"
3925,"Denglu"
3926,"Denglu"
3927,"Denglu"
3928,"Denglu"
3929,"Denglu"
3930,"Denglu"
3931,"Denglu"
3932,"Denglu"
3933,"Denglu"
3934,"Denglu"
3935,"Denglu"
3936,"Denglu"
3937,"Denglu"
3938,"Denglu"
3939,"Denglu"
3940,"Denglu"
3941,"Denglu"
3942,"Denglu"
3943,"Denglu"
3944,"Denglu"
3945,"Denglu"
3946,"Denglu"
3947,"Denglu"
3948,"Denglu"
3949,"Denglu"
3950,"Denglu"
3951,"Denglu"
3952,"Denglu"
3953,"Denglu"
3954,"Denglu"
3955,"Denglu"
3956,"Denglu"
3957,"Denglu"
3958,"Denglu"
3959,"Denglu"
3960,"Denglu"
3961,"Denglu"
3962,"Denglu"
3963,"Denglu"
3964,"Denglu"
3965,"Denglu"
3966,"Denglu"
3967,"Denglu"
3968,"Denglu"
3969,"Denglu"
3970,"Denglu"
3971,"Denglu"
3972,"Denglu"
3973,"Denglu"
3974,"Denglu"
3975,"Denglu"
3976,"Denglu"
3977,"Denglu"
3978,"Denglu"
3979,"Denglu"
3980,"Denglu"
3981,"Denglu"
3982,"Denglu"
3983,"Denglu"
3984,"Denglu"
3985,"Denglu"
3986,"Denglu"
3987,"Denglu"
3988,"Denglu"
3989,"Denglu"
3990,"Denglu"
3991,"Denglu"
3992,"Denglu"
3993,"Denglu"
3994,"Denglu"
3995,"Denglu"
3996,"Denglu"
3997,"Denglu"
3998,"Denglu"
3999,"Denglu"
4000,"Denglu"
4001,"Denglu"
4002,"Denglu"
4003,"Denglu"
4004,"Denglu"
4005,"Denglu"
4006,"Denglu"
4007,"Denglu"
4008,"Denglu"
4009,"Denglu"
4010,"Denglu"
4011,"Denglu"
4012,"Denglu"
4013,"Denglu"
4014,"Denglu"
4015,"Denglu"
4016,"Denglu"
4017,"Denglu"
4018,"Denglu"
4019,"Mozilla/5.0 (Windows; U; Windows NT 6.0; zh-CN; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 Denglu"
4020,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; InfoPath.2; CIBA) Denglu"
4021,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/0.3.154.9 Safari/525.19 Denglu"
4023,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; GoogleT5; .NET CLR 1.1.4322; IE7Pro) Denglu"
4025,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; CIBA; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022) Denglu"
4026,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; CIBA; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022) Denglu"
4028,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; CIBA; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022) Denglu"
4029,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; CIBA; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022) Denglu"
4030,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; User-agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;); .NET CLR 1.1.4322; .NET CLR 2.0.50727; CIBA; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022) Denglu"
4040,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 Denglu"
4041,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 Denglu"
4042,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727) Denglu"
4043,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; EmbeddedWB 14.52 from: http://www.bsalsa.com/ EmbeddedWB 14.52; IE7Pro) Denglu"
4047,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 Denglu"
4048,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Maxthon) Denglu"
4049,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.1) Gecko/2008070208 Firefox/3.0.1 Denglu"
4056,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; CIBA; MAXTHON 2.0) Denglu"
4058,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729) Denglu"
4060,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.2) Gecko/2008091620 Firefox/3.0.2 Denglu"
4061,"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.0.2) Gecko/2008091620 Firefox/3.0.2 Denglu"
4063,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Sicent; cafe8) Denglu"
4064,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4065,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4066,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4067,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4068,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4069,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4070,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4071,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
4072,"Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Sicent; cafe8) Denglu"
4073,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/528.5 (KHTML, like Gecko) Chrome/0.3.155.0 Safari/528.5 Denglu"
